docs,corpus_size,vocabulary_size
4495,2302679,128437
4496,2303001,128459
4497,2303219,128464
4498,2303644,128473
4499,2306757,128533
4500,2307180,128534
4501,2307373,128557
4502,2308006,128575
4503,2308235,128576
4504,2308500,128581
4505,2308768,128591
4506,2309050,128594
4507,2309396,128597
4508,2309640,128598
4509,2309820,128603
4510,2310219,128611
4511,2310358,128615
4512,2310841,128629
4513,2311052,128638
4514,2311690,128648
4515,2313506,128673
4516,2313704,128675
4517,2314024,128680
4518,2314275,128709
4519,2314623,128715
4520,2314796,128716
4521,2315047,128718
4522,2315430,128725
4523,2315624,128751
4524,2316073,128757
4525,2316276,128760
4526,2316496,128789
4527,2316843,128803
4528,2316997,128805
4529,2317183,128808
4530,2317370,128813
4531,2317559,128824
4532,2318518,128847
4533,2318756,128859
4534,2319110,128868
4535,2320801,128893
4536,2321025,128905
4537,2321186,128907
4538,2321375,128907
4539,2322344,128924
4540,2322549,128924
4541,2322825,128930
4542,2324062,128975
4543,2324388,128978
4544,2325206,129004
4545,2325473,129006
4546,2325930,129012
4547,2326298,129046
4548,2327558,129066
4549,2327763,129080
4550,2328009,129082
4551,2328172,129083
4552,2328401,129085
4553,2328541,129088
4554,2328678,129095
4555,2329227,129104
4556,2329761,129127
4557,2329950,129129
4558,2330337,129139
4559,2330577,129198
4560,2330983,129211
4561,2331600,129258
4562,2331829,129265
4563,2332143,129271
4564,2332526,129278
4565,2332857,129284
4566,2333288,129297
4567,2333479,129305
4568,2333672,129308
4569,2334146,129321
4570,2334452,129327
4571,2334811,129336
4572,2335589,129346
4573,2336214,129353
4574,2336360,129354
4575,2336556,129361
4576,2336702,129364
4577,2336951,129393
4578,2337232,129409
4579,2337376,129413
4580,2337605,129416
4581,2337790,129423
4582,2338082,129441
4583,2338392,129493
4584,2338512,129493
4585,2338705,129497
4586,2339103,129506
4587,2339406,129523
4588,2339639,129537
4589,2339848,129543
4590,2339988,129545
4591,2340503,129564
4592,2341173,129567
4593,2341660,129865
4594,2342134,129875
4595,2343390,129995
4596,2344674,130016
4597,2346974,130073
4598,2347218,130152
4599,2347813,130162
4600,2347994,130166
4601,2348165,130169
4602,2348829,130202
4603,2348993,130207
4604,2349177,130216
4605,2350047,130236
4606,2350356,130252
4607,2351033,130285
4608,2351462,130316
4609,2351683,130322
4610,2352531,130340
4611,2353887,130502
4612,2362282,130696
4613,2362816,130708
4614,2362942,130713
4615,2363276,130719
4616,2363589,130729
4617,2363837,130739
4618,2363988,130741
4619,2364180,130747
4620,2364352,130751
4621,2365253,130782
4622,2365451,130788
4623,2365616,130791
4624,2365865,130794
4625,2366013,130800
4626,2366296,130804
4627,2367798,130833
4628,2368173,130836
4629,2368723,130860
4630,2369021,130874
4631,2369308,130882
4632,2369547,130892
4633,2371751,130942
4634,2372010,130953
4635,2372267,130957
4636,2372430,130964
4637,2372593,130966
4638,2372781,130969
4639,2372921,130982
4640,2373346,130990
4641,2373484,130993
4642,2373632,130994
4643,2373954,131005
4644,2374352,131012
4645,2374517,131014
4646,2374654,131014
4647,2375200,131025
4648,2375462,131030
4649,2375851,131030
4650,2376067,131032
4651,2376404,131040
4652,2376677,131043
4653,2377270,131054
4654,2377682,131069
4655,2378336,131100
4656,2378503,131101
4657,2378896,131103
4658,2379351,131112
4659,2379717,131118
4660,2380129,131127
4661,2380337,131131
4662,2380530,131134
4663,2380699,131134
4664,2380944,131141
4665,2381199,131144
4666,2381338,131146
4667,2381807,131152
4668,2382284,131161
4669,2383326,131187
4670,2383553,131188
4671,2386407,131258
4672,2387568,131294
4673,2387794,131306
4674,2388094,131313
4675,2388224,131314
4676,2388687,131318
4677,2391922,131400
4678,2392066,131401
4679,2392647,131407
4680,2393035,131419
4681,2393209,131419
4682,2393409,131419
4683,2393826,131441
4684,2394119,131456
4685,2394388,131459
4686,2394611,131463
4687,2394796,131467
4688,2395007,131473
4689,2395328,131485
4690,2395979,131495
4691,2396608,131512
4692,2397202,131520
4693,2397349,131521
4694,2397771,131537
4695,2398145,131571
4696,2398647,131588
4697,2399033,131604
4698,2399169,131604
4699,2399422,131611
4700,2399729,131618
4701,2399860,131619
4702,2400081,131643
4703,2400783,131679
4704,2401088,131695
4705,2401670,131720
4706,2402154,131728
4707,2402389,131732
4708,2402731,131745
4709,2402986,131749
4710,2403107,131757
4711,2403710,131780
4712,2403963,131785
4713,2404319,131792
4714,2405118,131815
4715,2405365,131820
4716,2405551,131834
4717,2407295,131901
4718,2407664,131915
4719,2408051,131922
4720,2409227,131949
4721,2409620,131954
4722,2411786,131997
4723,2412015,131998
4724,2412186,132000
4725,2412311,132003
4726,2412530,132010
4727,2413599,132023
4728,2414362,132044
4729,2414520,132046
4730,2414850,132048
4731,2415483,132061
4732,2415687,132066
4733,2416016,132067
4734,2416813,132107
4735,2416936,132108
4736,2417360,132112
4737,2418117,132158
4738,2418292,132160
4739,2418782,132161
4740,2419299,132178
4741,2423826,132286
4742,2423982,132287
4743,2424291,132295
4744,2424598,132300
4745,2425072,132304
4746,2425488,132309
4747,2425924,132371
4748,2426052,132373
4749,2426559,132390
4750,2428142,132422
4751,2428818,132438
4752,2428932,132438
4753,2429873,132454
4754,2430142,132467
4755,2430349,132471
4756,2431364,132483
4757,2432814,132488
4758,2433049,132494
4759,2435208,132534
4760,2435696,132572
4761,2436570,132609
4762,2436787,132612
4763,2437240,132620
4764,2437443,132628
4765,2438515,132661
4766,2438658,132661
4767,2438977,132674
4768,2439243,132676
4769,2440403,132691
4770,2440563,132695
4771,2440708,132695
4772,2440923,132721
4773,2441707,132756
4774,2442329,132764
4775,2442531,132767
4776,2442997,132816
4777,2443719,132831
4778,2443952,132833
4779,2444347,132863
4780,2444581,132868
4781,2445135,132878
4782,2445314,132882
4783,2445649,132887
4784,2445853,132893
4785,2446797,132899
4786,2447529,132909
4787,2449024,132961
4788,2452958,133053
4789,2453344,133069
4790,2453482,133069
4791,2453979,133077
4792,2456550,133097
4793,2456740,133109
4794,2457189,133119
4795,2457435,133129
4796,2458706,133146
4797,2459032,133158
4798,2460865,133183
4799,2461930,133191
4800,2462235,133204
4801,2462411,133206
4802,2462536,133209
4803,2464971,133227
4804,2465152,133230
4805,2465345,133233
4806,2466428,133254
4807,2466871,133309
4808,2467072,133311
4809,2467922,133335
4810,2468391,133342
4811,2469770,133372
4812,2470111,133380
4813,2470584,133390
4814,2470895,133488
4815,2471199,133497
4816,2471374,133508
4817,2471887,133532
4818,2472092,133535
4819,2472634,133541
4820,2474060,133581
4821,2475110,133604
4822,2475936,133616
4823,2476518,133667
4824,2476698,133667
4825,2476846,133671
4826,2476994,133673
4827,2477177,133677
4828,2477544,133679
4829,2477774,133683
4830,2477995,133685
4831,2478262,133689
4832,2478571,133695
4833,2478926,133722
4834,2480020,133768
4835,2480287,133773
4836,2480452,133774
4837,2480756,133779
4838,2481656,133804
4839,2481791,133811
4840,2482045,133829
4841,2482181,133833
4842,2482573,133842
4843,2483282,133852
4844,2483437,133853
4845,2483578,133855
4846,2483968,133862
4847,2484157,133865
4848,2484568,133880
4849,2484847,133891
4850,2484982,133891
4851,2485346,133892
4852,2485583,133893
4853,2485829,133901
4854,2486172,133905
4855,2487141,133943
4856,2487425,133946
4857,2491957,134009
4858,2492135,134012
4859,2492679,134373
4860,2492984,134376
4861,2493181,134378
4862,2493460,134387
4863,2494621,134401
4864,2494943,134405
4865,2495402,134412
4866,2495772,134417
4867,2497269,134433
4868,2498026,134508
4869,2499018,134620
4870,2499238,134621
4871,2499983,134649
4872,2500428,134665
4873,2500564,134669
4874,2500864,134714
4875,2501307,134736
4876,2501755,134788
4877,2503753,134800
4878,2503960,134804
4879,2504136,134809
4880,2504433,134809
4881,2504606,134814
4882,2504756,134839
4883,2504908,134845
4884,2505345,134875
4885,2505782,134891
4886,2505958,134895
4887,2506088,134897
4888,2506382,134903
4889,2506859,134906
4890,2507003,134907
4891,2507129,134908
4892,2507920,135154
4893,2508109,135158
4894,2508657,135162
4895,2508981,135166
4896,2509836,135191
4897,2510024,135194
4898,2510670,135212
4899,2510888,135221
4900,2511500,135246
4901,2511899,135254
4902,2512137,135257
4903,2512485,135263
4904,2512598,135265
4905,2514748,135344
4906,2515746,135362
4907,2516036,135363
4908,2516213,135373
4909,2516466,135377
4910,2516697,135378
4911,2516823,135379
4912,2518116,135417
4913,2518356,135471
4914,2518692,135497
4915,2519154,135527
4916,2519951,135542
4917,2520819,135627
4918,2520937,135631
4919,2521198,135637
4920,2521459,135652
4921,2522039,135669
4922,2522429,135675
4923,2522628,135682
4924,2523048,135687
4925,2523180,135691
4926,2523515,135694
4927,2523877,135698
4928,2524766,135708
4929,2525293,135800
4930,2525598,135809
4931,2525766,135812
4932,2527463,136001
4933,2527632,136003
4934,2527791,136009
4935,2528458,136036
4936,2528774,136038
4937,2529134,136056
4938,2529291,136060
4939,2529419,136060
4940,2529692,136062
4941,2531782,136090
4942,2531927,136093
4943,2532175,136099
4944,2532813,136155
4945,2533040,136164
4946,2533504,136171
4947,2533836,136175
4948,2534067,136179
4949,2535123,136213
4950,2535603,136232
4951,2535926,136245
4952,2536045,136250
4953,2540802,136376
4954,2541251,136389
4955,2541713,136393
4956,2542134,136402
4957,2542254,136405
4958,2544336,136435
4959,2544583,136436
4960,2544801,136458
4961,2545361,136473
4962,2545672,136476
4963,2546022,136491
4964,2546264,136495
4965,2546891,136497
4966,2547098,136502
4967,2547365,136581
4968,2547923,136594
4969,2548337,136611
4970,2550529,136752
4971,2550688,136756
4972,2551073,136791
4973,2551357,136795
4974,2552240,136836
4975,2552441,136838
4976,2552602,136840
4977,2552819,136846
4978,2553022,136852
4979,2553164,136852
4980,2553523,136866
4981,2553993,136868
4982,2555239,136897
4983,2555555,136903
4984,2559638,137150
4985,2560734,137181
4986,2561085,137188
4987,2561357,137203
4988,2561540,137204
4989,2561825,137213
4990,2562027,137282
4991,2562224,137288
4992,2562374,137290
4993,2562864,137297
4994,2563118,137301
4995,2564289,137333
4996,2564502,137338
4997,2564982,137342
4998,2565186,137345
4999,2565819,137351
5000,2566304,137359
5001,2566923,137365
5002,2567451,137377
5003,2568591,137411
5004,2568901,137414
5005,2569110,137420
5006,2569586,137427
5007,2570301,137457
5008,2570440,137458
5009,2570878,137466
5010,2571728,137484
5011,2572039,137503
5012,2572462,137514
5013,2572683,137521
5014,2572801,137522
5015,2573005,137523
5016,2573449,137555
5017,2573569,137557
5018,2573829,137571
5019,2573943,137572
5020,2574661,137632
5021,2574795,137634
5022,2575262,137645
5023,2575405,137647
5024,2575559,137647
5025,2576269,137671
5026,2576447,137673
5027,2576709,137678
5028,2576963,137681
5029,2577132,137682
5030,2578242,137716
5031,2578437,137717
5032,2578762,137747
5033,2579073,137754
5034,2579358,137766
5035,2580530,137786
5036,2580789,137797
5037,2580917,137798
5038,2581069,137800
5039,2581754,137809
5040,2581908,137810
5041,2582058,137814
5042,2582232,137815
5043,2582394,137817
5044,2582737,137824
5045,2583313,137827
5046,2583548,137832
5047,2584076,137839
5048,2584675,137846
5049,2585124,137864
5050,2585523,137869
5051,2586021,137874
5052,2587025,138072
5053,2587971,138110
5054,2588447,138114
5055,2588673,138126
5056,2588921,138131
5057,2589275,138137
5058,2589412,138142
5059,2589581,138145
5060,2589871,138149
5061,2590559,138155
5062,2590802,138158
5063,2590907,138161
5064,2591084,138172
5065,2591683,138201
5066,2593107,138255
5067,2593348,138257
5068,2593629,138264
5069,2593775,138270
5070,2593960,138273
5071,2594336,138280
5072,2594811,138287
5073,2594971,138288
5074,2595646,138305
5075,2595938,138307
5076,2596094,138310
5077,2596269,138313
5078,2597110,138562
5079,2597356,138565
5080,2597591,138567
5081,2597754,138569
5082,2599154,138591
5083,2599289,138593
5084,2600403,138610
5085,2600729,138612
5086,2602559,138669
5087,2603111,138723
5088,2603597,138731
5089,2603893,138735
5090,2604171,138740
5091,2604608,138751
5092,2604806,138758
5093,2605749,138786
5094,2607687,138841
5095,2607825,138842
5096,2608063,138847
5097,2608492,138855
5098,2610003,138869
5099,2610226,138870
5100,2610404,138878
5101,2610532,138885
5102,2610703,138889
5103,2610896,138891
5104,2611095,138899
5105,2611273,138901
5106,2613960,139005
5107,2614183,139007
5108,2614412,139013
5109,2614975,139035
5110,2615138,139038
5111,2615348,139062
5112,2615894,139067
5113,2616081,139071
5114,2616255,139072
5115,2616558,139103
5116,2617214,139132
5117,2617348,139132
5118,2617503,139138
5119,2617737,139144
5120,2617907,139148
5121,2618182,139265
5122,2618483,139269
5123,2618777,139277
5124,2618899,139279
5125,2619151,139348
5126,2619331,139356
5127,2619497,139356
5128,2619736,139367
5129,2619931,139370
5130,2620252,139374
5131,2624721,139491
5132,2624841,139492
5133,2625054,139496
5134,2625291,139553
5135,2626476,139587
5136,2626745,139594
5137,2626907,139597
5138,2627070,139602
5139,2627424,139611
5140,2627947,139621
5141,2628111,139625
5142,2628291,139630
5143,2628535,139636
5144,2628719,139637
5145,2629021,139643
5146,2629295,139654
5147,2629806,139670
5148,2629962,139672
5149,2630088,139676
5150,2630239,139678
5151,2630592,139687
5152,2630754,139689
5153,2630953,139701
5154,2631267,139708
5155,2632793,139801
5156,2632981,139803
5157,2633130,139810
5158,2633455,139818
5159,2633745,139830
5160,2634297,139853
5161,2634440,139853
5162,2634696,139855
5163,2634994,139861
5164,2635127,139863
5165,2635562,139879
5166,2636279,139892
5167,2636469,139896
5168,2636766,139900
5169,2637083,139914
5170,2637851,139929
5171,2638211,139929
5172,2639522,139950
5173,2640036,139955
5174,2640243,139959
5175,2640514,139963
5176,2640689,139964
5177,2642796,140028
5178,2642969,140029
5179,2644435,140076
5180,2646672,140147
5181,2647347,140156
5182,2647973,140165
5183,2648202,140167
5184,2649348,140199
5185,2649542,140202
5186,2649851,140205
5187,2649996,140205
5188,2650381,140225
5189,2650646,140225
5190,2650831,140248
5191,2651657,140251
5192,2651845,140254
5193,2653820,140304
5194,2654407,140312
5195,2654607,140315
5196,2655556,140339
5197,2656193,140345
5198,2656445,140356
5199,2656825,140365
5200,2656966,140371
5201,2657330,140378
5202,2666510,140642
5203,2666927,140649
5204,2667574,140830
5205,2668305,140840
5206,2668825,140846
5207,2669063,140852
5208,2669270,140857
5209,2669524,140861
5210,2669647,140862
5211,2669767,140862
5212,2670025,140865
5213,2670144,140867
5214,2670894,141015
5215,2671637,141022
5216,2672131,141038
5217,2672462,141046
5218,2672806,141085
5219,2673013,141151
5220,2673867,141189
5221,2674127,141195
5222,2674482,141197
5223,2674644,141199
5224,2675587,141254
5225,2675820,141258
5226,2676610,141267
5227,2676957,141273
5228,2677283,141302
5229,2677909,141315
5230,2678194,141323
5231,2678479,141327
5232,2678608,141327
5233,2678832,141386
5234,2678957,141392
5235,2679205,141394
5236,2679734,141398
5237,2680281,141407
5238,2680528,141456
5239,2680871,141486
5240,2682383,141537
5241,2682865,141543
5242,2683456,141549
5243,2684340,141593
5244,2685375,141623
5245,2685831,141647
5246,2686186,141654
5247,2686515,141656
5248,2687439,141671
5249,2688672,141705
5250,2688952,141709
5251,2689163,141719
5252,2689395,141719
5253,2690791,141732
5254,2691080,141735
5255,2691836,141746
5256,2693413,141831
5257,2693798,141848
5258,2693952,141855
5259,2694087,141857
5260,2694346,141860
5261,2694869,141873
5262,2695795,141891
5263,2695920,141893
5264,2696382,141895
5265,2696603,141902
5266,2697070,141906
5267,2697672,141909
5268,2698026,141917
5269,2698158,141918
5270,2698546,141927
5271,2699166,141944
5272,2699650,141957
5273,2700267,141968
5274,2701050,142326
5275,2701391,142333
5276,2701666,142340
5277,2701871,142342
5278,2703135,142371
5279,2703386,142393
5280,2703665,142410
5281,2703859,142410
5282,2704020,142413
5283,2704189,142419
5284,2704388,142423
5285,2704541,142426
5286,2704758,142476
5287,2705061,142481
5288,2705403,142495
5289,2705577,142498
5290,2705942,142513
5291,2706133,142519
5292,2706272,142520
5293,2706464,142537
5294,2706645,142537
5295,2706840,142538
5296,2707029,142540
5297,2707538,142557
5298,2708063,142562
5299,2708223,142566
5300,2708333,142566
5301,2708549,142568
5302,2708892,142571
5303,2709422,142576
5304,2709637,142579
5305,2709781,142580
5306,2710391,142588
5307,2710551,142589
5308,2711007,142598
5309,2711122,142599
5310,2711812,142609
5311,2712830,142648
5312,2713060,142665
5313,2713309,142676
5314,2714248,142709
5315,2714674,142717
5316,2715010,142722
5317,2715653,142725
5318,2716214,142738
5319,2718525,142760
5320,2718769,142768
5321,2719041,142773
5322,2719606,142839
5323,2720232,142862
5324,2720368,142863
5325,2720934,142880
5326,2721096,142882
5327,2721981,142922
5328,2722378,142933
5329,2722629,142937
5330,2722808,142938
5331,2723024,142945
5332,2723254,142955
5333,2723676,142963
5334,2724313,142973
5335,2724756,142999
5336,2724883,143000
5337,2725082,143003
5338,2725297,143008
5339,2731483,143122
5340,2731933,143128
5341,2732082,143139
5342,2732408,143143
5343,2732780,143150
5344,2733320,143165
5345,2733568,143168
5346,2733762,143170
5347,2734168,143172
5348,2734385,143183
5349,2734623,143189
5350,2734905,143191
5351,2735187,143206
5352,2738528,143264
5353,2738971,143279
5354,2739718,143289
5355,2740002,143295
5356,2740129,143299
5357,2740251,143299
5358,2740481,143302
5359,2740615,143307
5360,2740814,143309
5361,2741146,143317
5362,2741362,143319
5363,2741815,143329
5364,2742081,143329
5365,2742369,143339
5366,2742913,143346
5367,2743326,143353
5368,2743511,143353
5369,2743941,143366
5370,2744966,143382
5371,2745146,143422
5372,2745373,143428
5373,2746481,143465
5374,2747539,143467
5375,2748149,143521
5376,2748589,143525
5377,2748885,143535
5378,2749821,143549
5379,2750022,143558
5380,2750493,143568
5381,2750689,143570
5382,2750953,143576
5383,2751243,143578
5384,2751346,143578
5385,2751655,143666
5386,2752071,143675
5387,2752367,143679
5388,2752553,143683
5389,2752732,143685
5390,2752857,143687
5391,2753173,143696
5392,2753756,143703
5393,2754319,143721
5394,2754525,143770
5395,2756517,143824
5396,2757894,143836
5397,2758341,143853
5398,2758603,143864
5399,2759686,143893
5400,2759956,143931
5401,2760131,143934
5402,2760468,143944
5403,2760986,143955
5404,2761616,143976
5405,2761848,143980
5406,2762168,144072
5407,2762318,144074
5408,2762446,144074
5409,2762692,144079
5410,2762885,144090
5411,2763029,144094
5412,2763132,144095
5413,2763875,144105
5414,2764312,144357
5415,2764469,144357
5416,2764738,144363
5417,2765042,144365
5418,2765354,144368
5419,2765591,144375
5420,2765793,144380
5421,2766016,144385
5422,2766264,144396
5423,2767004,144446
5424,2768406,144511
5425,2768720,144516
5426,2769690,144539
5427,2769849,144543
5428,2770082,144550
5429,2770596,144557
5430,2770942,144559
5431,2771101,144561
5432,2771242,144563
5433,2771534,144584
5434,2771690,144586
5435,2771921,144589
5436,2772521,144760
5437,2772913,144863
5438,2773022,144864
5439,2773437,144886
5440,2773835,144896
5441,2774471,144899
5442,2774802,144904
5443,2775319,144929
5444,2776597,145030
5445,2776865,145032
5446,2777318,145044
5447,2777480,145047
5448,2777953,145049
5449,2778218,145067
5450,2778725,145079
5451,2778945,145080
5452,2779398,145115
5453,2779886,145129
5454,2780147,145163
5455,2780339,145169
5456,2780970,145177
5457,2781183,145177
5458,2781666,145186
5459,2781874,145193
5460,2782182,145196
5461,2782384,145198
5462,2783022,145199
5463,2783224,145201
5464,2783497,145205
5465,2783671,145207
5466,2783904,145211
5467,2784254,145224
5468,2785128,145269
5469,2788560,145538
5470,2788794,145575
5471,2788948,145576
5472,2789806,145590
5473,2789945,145590
5474,2790091,145593
5475,2791195,145618
5476,2791334,145621
5477,2791822,145637
5478,2792145,145639
5479,2792302,145644
5480,2792458,145645
5481,2792701,145663
5482,2792978,145672
5483,2793100,145673
5484,2793267,145676
5485,2793513,145681
5486,2793701,145683
5487,2793906,145686
5488,2794832,145730
5489,2795069,145752
5490,2796143,145812
5491,2796705,145819
5492,2796818,145819
5493,2797363,145825
5494,2797918,145835
5495,2798100,145836
5496,2798341,145839
5497,2798589,145841
5498,2798811,145843
5499,2799039,145848
5500,2800782,145903
5501,2802897,145961
5502,2804014,145975
5503,2804192,145978
5504,2804496,145986
5505,2804656,145988
5506,2805067,145998
5507,2805234,146019
5508,2806615,146045
5509,2806762,146048
5510,2807421,146066
5511,2808780,146162
5512,2809014,146169
5513,2809373,146174
5514,2809576,146177
5515,2809687,146178
5516,2810219,146196
5517,2810330,146197
5518,2810715,146229
5519,2810965,146241
5520,2811685,146290
5521,2812075,146309
5522,2812238,146311
5523,2812398,146318
5524,2812573,146321
5525,2812990,146333
5526,2813102,146335
5527,2813402,146335
5528,2814910,146385
5529,2815292,146391
5530,2815483,146391
5531,2815922,146396
5532,2816127,146398
5533,2816245,146398
5534,2816584,146402
5535,2817133,146435
5536,2817654,146439
5537,2818261,146453
5538,2818457,146476
5539,2819039,146486
5540,2819437,146505
5541,2819897,146515
5542,2820292,146524
5543,2820785,146528
5544,2820957,146528
5545,2822124,146536
5546,2822516,146543
5547,2822772,146548
5548,2823247,146558
5549,2823499,146567
5550,2823881,146574
5551,2824104,146577
5552,2824426,146581
5553,2824628,146581
5554,2825123,146582
5555,2825394,146622
5556,2825743,146630
5557,2826706,146642
5558,2826818,146643
5559,2827505,146649
5560,2827710,146649
5561,2827971,146654
5562,2828429,146668
5563,2829576,146720
5564,2829722,146724
5565,2829862,146724
5566,2830064,146727
5567,2830279,146729
5568,2830562,146736
5569,2830694,146741
5570,2831078,146743
5571,2831617,146754
5572,2832137,146776
5573,2832368,146782
5574,2833342,146785
5575,2834009,146827
5576,2836136,146916
5577,2836437,146924
5578,2836813,146933
5579,2837155,146979
5580,2837586,146984
5581,2839084,146993
5582,2839352,147006
5583,2839554,147010
5584,2839829,147012
5585,2842984,147116
5586,2843442,147137
5587,2844078,147151
5588,2844227,147163
5589,2844382,147175
5590,2844541,147180
5591,2844778,147186
5592,2850657,147287
5593,2850881,147292
5594,2851030,147296
5595,2851254,147303
5596,2852004,147311
5597,2852187,147315
5598,2852406,147319
5599,2853088,147342
5600,2853535,147347
5601,2854364,147357
5602,2855140,147384
5603,2855600,147393
5604,2856253,147408
5605,2856761,147411
5606,2856941,147411
5607,2858098,147453
5608,2858240,147459
5609,2858550,147475
5610,2859871,147531
5611,2860261,147539
5612,2860716,147554
5613,2860867,147555
5614,2861363,147584
5615,2861589,147596
5616,2862206,147622
5617,2862574,147629
5618,2869980,147797
5619,2870370,147810
5620,2870619,147817
5621,2870755,147819
5622,2870902,147820
5623,2871461,147824
5624,2871816,147828
5625,2872272,147834
5626,2872581,147839
5627,2873122,147855
5628,2873534,147855
5629,2873682,147856
5630,2873922,147893
5631,2874043,147894
5632,2874351,147895
5633,2874638,147898
5634,2874885,147909
5635,2875527,147921
5636,2875775,147927
5637,2875898,147927
5638,2876209,147929
5639,2876590,147949
5640,2877177,147968
5641,2877437,147971
5642,2877687,147972
5643,2877806,147974
5644,2877998,147980
5645,2879053,147996
5646,2879260,147998
5647,2879815,148024
5648,2879940,148024
5649,2880967,148045
5650,2881560,148054
5651,2881714,148057
5652,2882254,148083
5653,2883486,148127
5654,2884224,148139
5655,2884347,148145
5656,2884597,148149
5657,2884876,148155
5658,2885014,148155
5659,2885230,148156
5660,2886953,148325
5661,2887208,148337
5662,2887464,148345
5663,2887799,148365
5664,2888158,148394
5665,2888365,148406
5666,2888684,148422
5667,2888824,148424
5668,2889304,148443
5669,2889415,148446
5670,2889630,148449
5671,2890204,148471
5672,2890335,148472
5673,2890770,148474
5674,2891070,148478
5675,2891302,148483
5676,2893277,148528
5677,2893526,148533
5678,2893674,148534
5679,2894008,148568
5680,2895501,148606
5681,2896261,148624
5682,2896410,148628
5683,2896547,148631
5684,2896870,148709
5685,2897094,148710
5686,2897459,148711
5687,2897593,148713
5688,2898095,148724
5689,2898428,148727
5690,2898636,148736
5691,2898838,148739
5692,2899482,148757
5693,2900118,148780
5694,2900518,148782
5695,2901886,148798
5696,2902204,148805
5697,2903232,148870
5698,2903439,148871
5699,2903645,148891
5700,2903778,148893
5701,2904186,148919
5702,2904470,148934
5703,2904764,148947
5704,2905107,148956
5705,2905354,148960
5706,2905767,148973
5707,2905916,148979
5708,2906765,148995
5709,2908076,149008
5710,2908937,149022
5711,2909091,149025
5712,2909427,149040
5713,2909804,149044
5714,2910007,149052
5715,2910170,149057
5716,2910401,149066
5717,2911152,149106
5718,2911402,149115
5719,2911591,149116
5720,2912057,149346
5721,2912224,149348
5722,2912409,149350
5723,2912973,149353
5724,2913370,149360
5725,2914610,149380
5726,2914997,149448
5727,2915311,149453
5728,2919284,149537
5729,2919479,149540
5730,2919803,149549
5731,2919997,149552
5732,2920136,149553
5733,2920278,149553
5734,2920754,149562
5735,2921187,149569
5736,2921310,149571
5737,2921658,149583
5738,2922164,149591
5739,2922333,149592
5740,2923130,149610
5741,2923365,149611
5742,2923865,149621
5743,2924200,149637
5744,2924367,149638
5745,2924557,149639
5746,2924750,149641
5747,2925353,149653
5748,2926118,149720
5749,2926288,149725
5750,2926471,149737
5751,2927122,149754
5752,2927274,149757
5753,2929096,149798
5754,2929483,149826
5755,2930006,149843
5756,2930254,149853
5757,2930476,149856
5758,2930855,149880
5759,2931209,149890
5760,2931368,149893
5761,2931904,149895
5762,2932017,149897
5763,2932167,149898
5764,2932300,149900
5765,2932753,149915
5766,2932904,149917
5767,2933084,149919
5768,2933284,149926
5769,2934415,149971
5770,2935023,149980
5771,2935542,149983
5772,2936373,150000
5773,2936590,150003
5774,2937101,150067
5775,2937271,150070
5776,2937492,150073
5777,2938079,150077
5778,2938238,150082
5779,2938475,150107
5780,2938660,150112
5781,2938798,150112
5782,2939053,150116
5783,2939482,150125
5784,2939843,150132
5785,2940015,150140
5786,2940189,150151
5787,2940922,150159
5788,2941262,150165
5789,2942116,150230
5790,2942296,150239
5791,2942547,150285
5792,2942781,150336
5793,2943077,150341
5794,2943196,150342
5795,2943369,150366
5796,2943495,150369
5797,2943969,150386
5798,2945105,150526
5799,2948695,150585
5800,2949186,150588
5801,2949388,150591
5802,2949541,150593
5803,2949644,150595
5804,2949867,150600
5805,2950306,150659
5806,2950678,150674
5807,2950833,150675
5808,2951068,150680
5809,2951213,150681
5810,2951589,150690
5811,2952218,150721
5812,2952458,150727
5813,2952745,150728
5814,2953433,150743
5815,2953575,150746
5816,2953852,150754
5817,2959618,150829
5818,2959869,150836
5819,2960070,150838
5820,2960217,150844
5821,2960467,150855
5822,2960609,150856
5823,2960877,150860
5824,2961054,150860
5825,2961317,150868
5826,2961899,150879
5827,2962465,150886
5828,2962586,150887
5829,2962799,150898
5830,2963790,150901
5831,2964090,150903
5832,2964213,150908
5833,2965165,150921
5834,2965366,150925
5835,2965600,150946
5836,2965732,150948
5837,2965971,150958
5838,2966399,150962
5839,2966875,150978
5840,2967568,150979
5841,2967775,150980
5842,2968182,151003
5843,2968718,151012
5844,2968952,151017
5845,2969417,151020
5846,2969794,151020
5847,2970286,151026
5848,2970493,151035
5849,2970632,151036
5850,2970909,151040
5851,2971019,151041
5852,2971182,151045
5853,2971502,151054
5854,2971864,151072
5855,2972085,151084
5856,2972447,151095
5857,2972704,151104
5858,2972988,151111
5859,2973283,151117
5860,2973516,151120
5861,2973898,151132
5862,2974145,151141
5863,2974690,151151
5864,2974878,151167
5865,2975025,151167
5866,2975567,151178
5867,2975729,151179
5868,2976078,151190
5869,2976219,151191
5870,2977980,151223
5871,2978219,151224
5872,2978463,151229
5873,2978639,151230
5874,2978889,151233
5875,2979198,151243
5876,2979501,151250
5877,2980193,151281
5878,2980591,151306
5879,2980981,151333
5880,2981276,151341
5881,2981534,151347
5882,2982370,151372
5883,2982581,151374
5884,2983118,151391
5885,2983411,151396
5886,2983636,151405
5887,2983871,151407
5888,2984032,151407
5889,2984273,151409
5890,2984472,151411
5891,2984667,151425
5892,2984990,151427
