docs,corpus_size,vocabulary_size
4485,2297588,131396
4486,2297784,131399
4487,2297968,131404
4488,2298363,131414
4489,2298658,131416
4490,2299008,131424
4491,2299236,131428
4492,2299515,131433
4493,2299675,131434
4494,2299885,131493
4495,2300036,131497
4496,2300271,131500
4497,2300922,131514
4498,2301245,131523
4499,2301380,131526
4500,2301943,131541
4501,2302095,131542
4502,2302612,131582
4503,2302868,131592
4504,2303093,131598
4505,2303265,131599
4506,2303410,131601
4507,2303700,131606
4508,2303953,131645
4509,2304395,131656
4510,2304526,131658
4511,2305439,131676
4512,2305605,131684
4513,2307896,131764
4514,2308057,131764
4515,2308410,131778
4516,2308562,131778
4517,2308747,131779
4518,2309253,131788
4519,2309410,131803
4520,2309595,131809
4521,2309795,131814
4522,2309948,131821
4523,2310419,131838
4524,2310530,131839
4525,2310739,131840
4526,2310992,131849
4527,2311658,131857
4528,2312092,131910
4529,2312369,131917
4530,2312549,131920
4531,2312978,131925
4532,2314078,131955
4533,2315624,131971
4534,2316090,131984
4535,2316518,132012
4536,2317023,132023
4537,2317164,132025
4538,2317288,132028
4539,2318296,132046
4540,2318481,132049
4541,2319014,132057
4542,2319195,132060
4543,2319773,132068
4544,2319940,132068
4545,2320257,132082
4546,2320671,132092
4547,2320813,132093
4548,2321093,132098
4549,2321282,132099
4550,2321723,132108
4551,2321927,132109
4552,2322895,132120
4553,2323087,132122
4554,2323349,132152
4555,2323566,132157
4556,2324039,132166
4557,2324190,132167
4558,2324435,132179
4559,2324909,132195
4560,2325019,132196
4561,2325480,132206
4562,2325636,132209
4563,2326081,132210
4564,2326403,132244
4565,2326663,132248
4566,2327404,132258
4567,2329764,132307
4568,2330084,132316
4569,2330522,132337
4570,2330752,132344
4571,2330886,132346
4572,2331357,132351
4573,2331784,132369
4574,2331923,132370
4575,2333204,132389
4576,2333735,132392
4577,2333940,132393
4578,2334448,132420
4579,2334922,132434
4580,2335302,132454
4581,2335469,132459
4582,2335791,132471
4583,2336055,132478
4584,2336252,132481
4585,2336427,132482
4586,2336933,132485
4587,2337126,132487
4588,2337343,132491
4589,2338317,132503
4590,2339632,132566
4591,2340113,132573
4592,2340916,132586
4593,2341152,132587
4594,2341311,132588
4595,2341761,132604
4596,2341885,132604
4597,2343006,132623
4598,2343284,132636
4599,2343640,132650
4600,2344412,132661
4601,2344559,132665
4602,2344974,132671
4603,2345524,132684
4604,2345699,132687
4605,2346521,132715
4606,2347273,132734
4607,2347502,132734
4608,2347686,132735
4609,2348584,132759
4610,2348853,132765
4611,2349244,132778
4612,2349496,132791
4613,2350224,132813
4614,2350850,132822
4615,2350982,132822
4616,2352261,132833
4617,2352490,132840
4618,2353170,132896
4619,2353315,132899
4620,2353443,132904
4621,2353591,132909
4622,2353791,132916
4623,2354016,132917
4624,2354228,132926
4625,2354868,132940
4626,2354972,132940
4627,2355240,132946
4628,2355542,132948
4629,2355835,132986
4630,2356893,133002
4631,2360089,133043
4632,2360512,133050
4633,2360641,133050
4634,2360976,133065
4635,2361207,133072
4636,2361318,133074
4637,2361564,133081
4638,2361686,133083
4639,2361891,133088
4640,2362299,133094
4641,2362443,133096
4642,2362647,133100
4643,2363080,133105
4644,2364901,133131
4645,2365958,133149
4646,2366281,133154
4647,2366584,133162
4648,2367109,133170
4649,2367512,133178
4650,2367832,133197
4651,2367943,133198
4652,2368104,133201
4653,2368236,133201
4654,2368398,133207
4655,2368528,133207
4656,2369282,133233
4657,2370042,133248
4658,2370646,133256
4659,2371087,133274
4660,2371876,133302
4661,2372095,133314
4662,2372605,133322
4663,2373619,133347
4664,2373818,133353
4665,2373991,133376
4666,2374668,133400
4667,2375655,133422
4668,2376132,133429
4669,2376335,133437
4670,2376527,133456
4671,2376701,133457
4672,2377159,133458
4673,2378592,133601
4674,2378747,133609
4675,2378892,133634
4676,2379005,133636
4677,2379126,133637
4678,2379284,133638
4679,2380184,133665
4680,2380668,133668
4681,2381020,133674
4682,2381420,133682
4683,2381654,133684
4684,2382239,133793
4685,2382392,133798
4686,2382596,133800
4687,2382750,133801
4688,2383090,133896
4689,2383853,133908
4690,2384136,133912
4691,2384608,133947
4692,2384733,133947
4693,2384857,133948
4694,2384973,133948
4695,2385225,133951
4696,2385422,133956
4697,2385533,133956
4698,2386109,133969
4699,2386451,133973
4700,2386696,133976
4701,2387420,133995
4702,2387862,133995
4703,2388289,133997
4704,2388404,133997
4705,2388526,133997
4706,2388713,133999
4707,2388893,134002
4708,2389255,134046
4709,2389474,134049
4710,2389811,134058
4711,2389979,134063
4712,2390286,134076
4713,2390493,134077
4714,2390792,134083
4715,2391228,134092
4716,2391455,134094
4717,2391678,134139
4718,2391805,134139
4719,2393054,134158
4720,2393330,134169
4721,2393649,134183
4722,2393962,134187
4723,2394215,134190
4724,2394312,134192
4725,2394665,134200
4726,2395231,134210
4727,2395354,134212
4728,2395610,134217
4729,2395775,134221
4730,2396376,134233
4731,2397981,134322
4732,2398184,134334
4733,2398344,134337
4734,2399168,134384
4735,2399483,134390
4736,2399830,134465
4737,2400371,134468
4738,2400891,134476
4739,2401187,134478
4740,2401335,134480
4741,2401566,134485
4742,2402124,134494
4743,2403914,134580
4744,2404054,134586
4745,2404634,134604
4746,2405267,134629
4747,2405875,134634
4748,2406103,134642
4749,2406417,134691
4750,2407394,134716
4751,2407988,134752
4752,2408298,134767
4753,2408461,134772
4754,2409173,134789
4755,2409320,134792
4756,2409838,134830
4757,2410364,134834
4758,2410789,134841
4759,2410966,134846
4760,2411127,134852
4761,2411449,134857
4762,2411621,134860
4763,2411741,134860
4764,2412295,134873
4765,2412461,134886
4766,2414919,134921
4767,2415268,134925
4768,2415609,134934
4769,2416291,134960
4770,2416599,134963
4771,2416769,134965
4772,2417349,135019
4773,2417731,135039
4774,2418353,135065
4775,2418933,135069
4776,2419170,135077
4777,2419412,135077
4778,2420142,135090
4779,2420529,135096
4780,2420769,135104
4781,2421041,135116
4782,2421174,135117
4783,2421614,135121
4784,2421868,135130
4785,2423903,135154
4786,2424431,135183
4787,2424856,135190
4788,2425044,135194
4789,2425246,135198
4790,2425456,135203
4791,2425955,135220
4792,2426071,135220
4793,2427036,135239
4794,2427169,135240
4795,2427468,135247
4796,2428021,135263
4797,2428166,135265
4798,2428274,135265
4799,2429022,135283
4800,2429160,135285
4801,2429345,135324
4802,2429492,135325
4803,2435379,135432
4804,2435558,135435
4805,2437725,135475
4806,2438165,135492
4807,2438322,135495
4808,2438466,135498
4809,2438920,135514
4810,2439067,135520
4811,2439337,135531
4812,2439560,135539
4813,2439745,135539
4814,2440200,135550
4815,2440419,135552
4816,2440730,135556
4817,2441277,135579
4818,2441447,135582
4819,2441732,135582
4820,2442133,135582
4821,2443482,135618
4822,2443967,135630
4823,2444168,135633
4824,2444374,135642
4825,2444497,135643
4826,2444638,135647
4827,2445434,135657
4828,2445830,135668
4829,2446272,135703
4830,2446549,135708
4831,2446734,135709
4832,2447583,135763
4833,2448217,135771
4834,2448517,135826
4835,2448806,135833
4836,2449396,135849
4837,2449694,135850
4838,2450114,135853
4839,2450463,135875
4840,2450714,135880
4841,2450858,135881
4842,2451159,135884
4843,2451604,135901
4844,2451727,135910
4845,2452330,135933
4846,2452987,135949
4847,2453425,136033
4848,2453609,136035
4849,2454396,136050
4850,2454950,136053
4851,2455794,136066
4852,2456031,136074
4853,2457713,136123
4854,2457849,136124
4855,2458034,136129
4856,2458254,136131
4857,2458737,136139
4858,2458996,136146
4859,2459398,136207
4860,2459603,136210
4861,2460408,136222
4862,2460916,136234
4863,2461124,136238
4864,2461267,136240
4865,2461619,136242
4866,2461942,136244
4867,2462077,136245
4868,2462247,136246
4869,2462512,136284
4870,2462694,136286
4871,2462824,136287
4872,2463431,136333
4873,2463624,136337
4874,2463789,136355
4875,2464163,136369
4876,2464474,136382
4877,2466456,136436
4878,2466708,136440
4879,2466822,136441
4880,2466991,136443
4881,2467170,136446
4882,2467963,136495
4883,2468165,136497
4884,2470650,136573
4885,2470794,136573
4886,2470973,136578
4887,2471926,136595
4888,2472132,136627
4889,2472246,136627
4890,2472375,136630
4891,2472574,136635
4892,2473227,136656
4893,2473497,136665
4894,2473702,136670
4895,2473912,136672
4896,2474849,136692
4897,2475137,136711
4898,2475642,136728
4899,2475947,136742
4900,2476197,136750
4901,2476565,136752
4902,2476812,136755
4903,2477069,136759
4904,2477389,136779
4905,2477499,136779
4906,2477707,136785
4907,2477997,136801
4908,2478124,136802
4909,2478292,136825
4910,2478458,136829
4911,2478875,136832
4912,2479726,136863
4913,2480005,136866
4914,2480191,136877
4915,2480504,136880
4916,2480802,136883
4917,2481030,136892
4918,2481213,136897
4919,2481452,136902
4920,2481673,136909
4921,2481895,136914
4922,2482154,136917
4923,2482544,136922
4924,2482877,136938
4925,2483100,136941
4926,2483373,137004
4927,2483548,137006
4928,2484239,137034
4929,2484533,137052
4930,2484683,137055
4931,2484889,137068
4932,2485641,137090
4933,2485822,137101
4934,2486370,137123
4935,2486779,137130
4936,2487001,137131
4937,2487255,137141
4938,2489802,137183
4939,2491591,137214
4940,2491869,137221
4941,2492052,137233
4942,2492578,137273
4943,2493002,137282
4944,2493209,137283
4945,2493506,137289
4946,2494406,137345
4947,2494600,137351
4948,2494878,137353
4949,2495171,137380
4950,2495402,137391
4951,2495532,137393
4952,2496000,137407
4953,2496556,137499
4954,2498046,137562
4955,2498227,137564
4956,2498427,137571
4957,2498614,137574
4958,2499428,137595
4959,2499590,137601
4960,2499930,137619
4961,2500059,137619
4962,2500860,137623
4963,2501483,137684
4964,2501687,137702
4965,2502974,137721
4966,2503460,137785
4967,2503781,137803
4968,2504263,137830
4969,2504461,137837
4970,2504597,137837
4971,2504897,137843
4972,2505362,137857
4973,2506104,137871
4974,2509394,137902
4975,2509617,137906
4976,2509890,137912
4977,2510095,137923
4978,2510216,137928
4979,2510370,137928
4980,2510710,137937
4981,2510952,137941
4982,2511162,137942
4983,2512078,137963
4984,2512424,137971
4985,2512556,137973
4986,2512879,138002
4987,2514444,138054
4988,2515261,138061
4989,2515455,138064
4990,2515709,138072
4991,2515869,138076
4992,2516104,138078
4993,2516495,138085
4994,2516815,138094
4995,2517117,138101
4996,2517234,138105
4997,2518373,138194
4998,2518517,138194
4999,2519377,138207
5000,2520161,138245
5001,2522337,138318
5002,2523871,138359
5003,2524454,138374
5004,2524636,138381
5005,2524858,138390
5006,2525884,138405
5007,2526046,138406
5008,2526576,138410
5009,2527073,138413
5010,2527624,138446
5011,2528124,138480
5012,2528660,138480
5013,2529360,138489
5014,2530185,138498
5015,2530369,138498
5016,2531018,138504
5017,2532186,138530
5018,2532502,138531
5019,2532664,138532
5020,2533004,138552
5021,2533189,138557
5022,2533592,138564
5023,2536089,138604
5024,2536237,138606
5025,2536583,138614
5026,2536748,138619
5027,2537191,138639
5028,2537379,138651
5029,2537550,138658
5030,2537666,138660
5031,2537875,138662
5032,2538961,138699
5033,2539180,138700
5034,2539568,138717
5035,2539713,138722
5036,2539851,138723
5037,2541569,138761
5038,2541856,138765
5039,2542046,138808
5040,2542547,138829
5041,2542771,138832
5042,2543416,138871
5043,2543735,138876
5044,2543924,138884
5045,2544276,138889
5046,2544914,138915
5047,2545766,138941
5048,2545988,138943
5049,2546788,138977
5050,2547162,138992
5051,2547425,138995
5052,2547884,139002
5053,2548124,139004
5054,2548255,139007
5055,2548468,139012
5056,2549129,139026
5057,2549687,139028
5058,2549848,139029
5059,2549994,139032
5060,2550244,139038
5061,2550377,139040
5062,2550864,139073
5063,2550993,139074
5064,2551438,139078
5065,2551916,139083
5066,2552883,139100
5067,2553086,139108
5068,2553362,139112
5069,2554156,139136
5070,2554569,139144
5071,2555535,139155
5072,2555924,139174
5073,2556199,139201
5074,2556503,139209
5075,2557191,139223
5076,2557376,139228
5077,2557765,139231
5078,2557978,139266
5079,2558176,139270
5080,2559238,139288
5081,2559520,139336
5082,2559834,139349
5083,2560332,139356
5084,2562178,139390
5085,2562350,139391
5086,2562483,139391
5087,2562844,139394
5088,2562975,139395
5089,2563174,139399
5090,2564490,139419
5091,2564742,139430
5092,2566341,139464
5093,2566963,139471
5094,2567500,139486
5095,2567810,139487
5096,2568070,139499
5097,2568281,139500
5098,2568951,139532
5099,2569073,139532
5100,2569282,139541
5101,2570069,139557
5102,2570194,139558
5103,2570536,139572
5104,2571324,139581
5105,2571495,139581
5106,2571966,139584
5107,2576772,139639
5108,2577127,139648
5109,2577303,139655
5110,2577596,139662
5111,2578261,139674
5112,2578747,139681
5113,2580071,139721
5114,2580358,139742
5115,2584199,139810
5116,2584404,139812
5117,2584518,139815
5118,2584699,139819
5119,2584997,139834
5120,2585283,139849
5121,2587746,139917
5122,2588236,139923
5123,2588769,139926
5124,2589060,139930
5125,2589394,139935
5126,2589751,139945
5127,2589907,139952
5128,2590141,139955
5129,2590316,139956
5130,2590610,139965
5131,2590780,139971
5132,2592102,140092
5133,2592902,140102
5134,2593224,140131
5135,2593482,140140
5136,2594539,140203
5137,2594656,140206
5138,2594900,140215
5139,2595433,140235
5140,2595584,140237
5141,2596048,140247
5142,2596565,140258
5143,2596874,140284
5144,2597228,140291
5145,2597457,140296
5146,2597939,140374
5147,2598050,140374
5148,2598276,140377
5149,2598442,140379
5150,2598815,140389
5151,2599008,140391
5152,2599694,140403
5153,2602336,140438
5154,2602586,140439
5155,2603376,140485
5156,2603565,140490
5157,2603700,140494
5158,2606759,140537
5159,2607280,140549
5160,2607429,140550
5161,2607660,140552
5162,2607859,140553
5163,2608141,140555
5164,2608334,140558
5165,2609005,140575
5166,2609518,140585
5167,2609925,140593
5168,2610076,140598
5169,2610512,140620
5170,2610693,140620
5171,2611217,140633
5172,2612235,140706
5173,2614329,140850
5174,2614825,140861
5175,2615089,140863
5176,2615296,140867
5177,2621534,140970
5178,2621764,140982
5179,2622689,141011
5180,2622841,141014
5181,2623109,141030
5182,2623794,141045
5183,2623971,141046
5184,2624189,141104
5185,2624568,141111
5186,2624710,141111
5187,2625241,141120
5188,2625358,141121
5189,2626154,141145
5190,2626898,141178
5191,2627831,141200
5192,2627956,141201
5193,2628532,141226
5194,2628727,141229
5195,2629351,141251
5196,2629860,141512
5197,2630211,141517
5198,2630328,141521
5199,2631041,141535
5200,2631154,141535
5201,2631365,141540
5202,2631477,141542
5203,2631784,141550
5204,2633065,141569
5205,2636883,141688
5206,2637256,141702
5207,2637615,141708
5208,2637851,141711
5209,2638192,141723
5210,2638513,141725
5211,2642352,141812
5212,2642595,141813
5213,2642783,141819
5214,2642965,141828
5215,2643341,141839
5216,2645021,141874
5217,2645325,141907
5218,2646059,141924
5219,2646372,141930
5220,2646589,141935
5221,2647142,142020
5222,2647291,142025
5223,2647578,142040
5224,2648062,142042
5225,2648768,142055
5226,2648982,142057
5227,2649183,142061
5228,2649375,142063
5229,2649497,142068
5230,2649644,142072
5231,2650207,142108
5232,2650429,142111
5233,2650621,142115
5234,2651319,142167
5235,2651566,142169
5236,2651674,142171
5237,2651879,142172
5238,2652352,142200
5239,2652897,142249
5240,2653096,142249
5241,2653683,142259
5242,2654330,142266
5243,2654612,142278
5244,2654938,142283
5245,2659564,142439
5246,2662052,142605
5247,2662346,142622
5248,2662646,142641
5249,2663123,142648
5250,2663344,142654
5251,2663726,142661
5252,2664686,142701
5253,2664962,142704
5254,2665435,142730
5255,2665642,142734
5256,2665816,142738
5257,2666280,142750
5258,2666415,142753
5259,2666985,142785
5260,2667312,142790
5261,2667963,142796
5262,2668295,142801
5263,2668425,142803
5264,2668597,142804
5265,2668809,142809
5266,2669216,142818
5267,2669492,142819
5268,2669624,142824
5269,2675041,142892
5270,2675752,142904
5271,2675958,142906
5272,2676209,142909
5273,2676420,142910
5274,2677215,142927
5275,2677664,142932
5276,2678638,142944
5277,2678762,142944
5278,2679094,142954
5279,2680350,142993
5280,2681188,143007
5281,2681419,143010
5282,2681610,143013
5283,2681735,143014
5284,2685765,143084
5285,2686137,143092
5286,2686291,143094
5287,2687803,143132
5288,2688563,143158
5289,2690154,143181
5290,2690273,143182
5291,2690492,143183
5292,2690790,143188
5293,2691652,143212
5294,2692024,143217
5295,2692301,143224
5296,2692502,143226
5297,2692635,143228
5298,2692863,143230
5299,2693027,143230
5300,2693319,143235
5301,2693501,143236
5302,2696797,143275
5303,2697388,143283
5304,2697718,143292
5305,2698151,143299
5306,2698584,143310
5307,2698736,143311
5308,2698975,143313
5309,2704733,143404
5310,2705040,143407
5311,2705558,143441
5312,2705699,143442
5313,2706050,143448
5314,2706403,143450
5315,2706526,143452
5316,2707679,143470
5317,2707920,143482
5318,2708229,143486
5319,2709005,143503
5320,2709863,143513
5321,2710095,143515
5322,2710407,143525
5323,2710812,143529
5324,2712160,143539
5325,2712918,143560
5326,2713413,143571
5327,2716345,143607
5328,2716996,143619
5329,2717956,143634
5330,2718299,143639
5331,2718535,143644
5332,2719158,143661
5333,2719469,143669
5334,2720845,143696
5335,2721158,143713
5336,2721661,143718
5337,2721884,143731
5338,2722022,143731
5339,2722374,143735
5340,2722792,143755
5341,2723459,143762
5342,2723674,143766
5343,2724431,143778
5344,2724749,143797
5345,2725780,143834
5346,2726016,143839
5347,2726300,143847
5348,2727320,143873
5349,2727562,143883
5350,2729288,143911
5351,2729721,143918
5352,2730011,143924
5353,2730395,143931
5354,2731473,143957
5355,2731820,143964
5356,2732062,143993
5357,2732236,143994
5358,2732419,144020
5359,2733370,144039
5360,2733539,144045
5361,2733714,144049
5362,2733924,144054
5363,2734619,144058
5364,2734913,144064
5365,2735116,144070
5366,2736001,144087
5367,2736217,144088
5368,2737156,144107
5369,2737319,144108
5370,2739308,144143
5371,2739690,144151
5372,2739869,144151
5373,2740190,144161
5374,2740809,144181
5375,2741036,144183
5376,2741246,144187
5377,2741860,144196
5378,2742046,144197
5379,2744060,144288
5380,2744286,144290
5381,2744627,144297
5382,2748487,144343
5383,2754734,144455
5384,2755279,144468
5385,2755576,144474
5386,2755858,144478
5387,2756225,144493
5388,2756474,144526
5389,2756641,144529
5390,2756772,144530
5391,2759607,144570
5392,2759880,144571
5393,2760691,144587
5394,2761041,144597
5395,2761156,144597
5396,2761396,144603
5397,2761720,144614
5398,2762127,144614
5399,2762252,144614
5400,2762701,144623
5401,2762932,144623
5402,2763483,144630
5403,2763608,144631
5404,2763920,144638
5405,2764153,144641
5406,2764788,144650
5407,2765122,144653
5408,2765328,144656
5409,2765692,144661
5410,2765977,144665
5411,2766251,144672
5412,2766762,144676
5413,2766964,144679
5414,2767144,144679
5415,2767602,144691
5416,2767891,144698
5417,2768062,144698
5418,2770390,144838
5419,2770674,144845
5420,2770801,144847
5421,2771169,144857
5422,2771326,144858
5423,2772311,144869
5424,2772848,144880
5425,2773153,144886
5426,2773780,144897
5427,2775108,144910
5428,2775711,144940
5429,2775973,144945
5430,2776172,144945
5431,2776475,144952
5432,2777239,144967
5433,2777391,144971
5434,2777628,144975
5435,2777817,144975
5436,2778940,145009
5437,2779383,145032
5438,2787093,145159
5439,2787626,145166
5440,2787769,145171
5441,2787973,145178
5442,2788152,145184
5443,2788329,145204
5444,2788610,145217
5445,2788758,145218
5446,2788951,145220
5447,2789119,145221
5448,2789778,145284
5449,2790413,145287
5450,2791005,145294
5451,2791147,145295
5452,2791552,145310
5453,2791684,145312
5454,2793783,145454
5455,2793887,145456
5456,2794104,145463
5457,2794742,145475
5458,2794896,145477
5459,2795229,145483
5460,2795415,145484
5461,2795883,145487
5462,2796624,145507
5463,2796806,145507
5464,2796937,145509
5465,2797114,145513
5466,2797556,145518
5467,2797878,145522
5468,2798050,145535
5469,2798180,145536
5470,2798355,145537
5471,2798482,145540
5472,2798711,145546
5473,2799147,145547
5474,2799324,145548
5475,2799760,145553
5476,2800226,145568
5477,2800545,145574
5478,2800823,145587
5479,2800962,145588
5480,2801150,145592
5481,2801932,145598
5482,2802298,145603
5483,2802417,145603
5484,2802854,145612
5485,2803020,145618
5486,2803244,145678
5487,2803426,145684
5488,2803994,145903
5489,2804341,145973
5490,2804704,145988
5491,2804961,146004
5492,2813383,146181
5493,2817744,146241
5494,2818311,146257
5495,2818552,146262
5496,2819266,146289
5497,2819839,146300
5498,2820446,146318
5499,2820892,146402
5500,2821327,146416
5501,2822022,146435
5502,2822143,146436
5503,2822378,146452
5504,2827531,146522
5505,2828975,146542
5506,2830035,146565
5507,2830371,146567
5508,2831239,146590
5509,2831375,146622
5510,2831765,146628
5511,2832147,146634
5512,2832675,146639
5513,2832797,146641
5514,2833470,146679
5515,2834423,146761
5516,2836053,146829
5517,2836251,146835
5518,2836718,146840
5519,2836871,146843
5520,2837063,146849
5521,2837197,146851
5522,2837426,146853
5523,2837601,146856
5524,2837724,146865
5525,2838506,146883
5526,2838642,146884
5527,2838878,146895
5528,2839067,146899
5529,2839606,146910
5530,2839811,146917
5531,2840212,146923
5532,2841766,146946
5533,2841910,146947
5534,2842095,146950
5535,2842477,146961
5536,2842606,146971
5537,2844304,147018
5538,2844568,147025
5539,2844779,147026
5540,2844914,147028
5541,2845246,147044
5542,2845809,147069
5543,2846768,147083
5544,2847748,147110
5545,2848577,147129
5546,2848955,147152
5547,2849357,147157
5548,2849594,147164
5549,2849924,147178
5550,2850679,147211
5551,2850867,147219
5552,2851481,147243
5553,2851671,147246
5554,2851798,147247
5555,2851968,147250
5556,2852329,147258
5557,2852563,147261
5558,2853896,147304
5559,2854104,147313
5560,2854494,147324
5561,2855638,147341
5562,2856017,147344
5563,2856164,147347
5564,2856607,147354
5565,2857265,147364
5566,2857682,147373
5567,2857848,147374
5568,2858007,147379
5569,2858216,147386
5570,2858634,147418
5571,2858868,147434
5572,2859129,147445
5573,2859528,147454
5574,2860449,147474
5575,2860633,147477
5576,2861072,147483
5577,2861247,147491
5578,2861377,147495
5579,2862920,147540
5580,2863408,147583
5581,2863549,147590
5582,2863713,147595
5583,2864043,147601
5584,2864458,147629
5585,2864725,147642
5586,2867218,147674
5587,2868125,147716
5588,2868355,147716
5589,2868624,147721
5590,2869153,147732
5591,2869280,147732
5592,2870180,147750
5593,2870644,147757
5594,2870903,147758
5595,2873365,147814
5596,2873523,147817
5597,2873730,147821
5598,2874528,147829
5599,2874772,147838
5600,2875427,147845
5601,2875639,147850
5602,2876169,147857
5603,2876516,147863
5604,2876927,147916
5605,2877082,147916
5606,2877519,147920
5607,2877639,147920
5608,2878047,147930
5609,2878215,147930
5610,2878576,147938
5611,2881496,147969
5612,2882516,147981
5613,2884395,148019
5614,2884572,148025
5615,2884912,148048
5616,2885492,148053
5617,2885721,148062
5618,2888623,148118
5619,2888946,148121
5620,2889667,148130
5621,2889779,148134
5622,2890272,148161
5623,2891191,148216
5624,2891338,148222
5625,2892565,148225
5626,2892748,148227
5627,2893004,148247
5628,2893113,148247
5629,2893319,148251
5630,2893478,148255
5631,2893598,148256
5632,2893848,148261
5633,2894395,148267
5634,2894682,148270
5635,2895436,148276
5636,2895764,148279
5637,2896150,148287
5638,2896922,148300
5639,2897077,148301
5640,2897668,148307
5641,2898616,148318
5642,2898952,148322
5643,2900248,148340
5644,2901061,148352
5645,2901605,148362
5646,2902884,148372
5647,2903067,148372
5648,2903807,148379
5649,2904277,148383
5650,2904420,148384
5651,2905050,148402
5652,2905297,148405
5653,2905529,148415
5654,2906303,148421
5655,2906627,148430
5656,2906812,148436
5657,2906966,148439
5658,2907658,148447
5659,2907925,148448
5660,2908108,148457
5661,2908307,148460
5662,2908501,148481
5663,2908696,148493
5664,2908851,148496
5665,2909077,148499
5666,2909595,148512
5667,2910180,148568
5668,2910290,148570
5669,2910462,148576
5670,2910642,148580
5671,2911195,148592
5672,2911436,148596
5673,2911548,148596
5674,2911820,148608
5675,2912308,148611
5676,2912819,148629
5677,2913023,148635
5678,2913130,148636
5679,2913247,148636
5680,2913638,148647
5681,2913748,148648
5682,2913891,148650
5683,2914582,148667
5684,2915503,148703
5685,2915623,148703
5686,2915797,148705
5687,2916083,148719
5688,2916436,148723
5689,2916894,148729
5690,2917190,148739
5691,2917894,148752
5692,2918015,148754
5693,2918784,148774
5694,2919959,148799
5695,2920144,148803
5696,2920261,148803
5697,2920437,148809
5698,2920704,148816
5699,2920898,148820
5700,2927484,148919
5701,2927989,149079
5702,2929230,149084
5703,2929505,149098
5704,2929653,149101
5705,2929937,149101
5706,2930546,149116
5707,2931630,149142
5708,2931889,149144
5709,2931996,149145
5710,2932152,149146
5711,2932376,149147
5712,2932593,149153
5713,2932747,149155
5714,2932891,149156
5715,2933009,149156
5716,2933359,149156
5717,2933483,149158
5718,2934172,149216
5719,2935220,149231
5720,2935413,149234
5721,2935618,149234
5722,2935808,149236
5723,2936320,149250
5724,2936903,149281
5725,2937164,149290
5726,2937530,149300
5727,2937724,149311
5728,2938612,149320
5729,2938819,149325
5730,2939308,149334
5731,2939457,149339
5732,2940657,149359
5733,2940882,149381
5734,2941084,149387
5735,2941266,149389
5736,2941545,149395
5737,2941784,149400
5738,2942738,149415
5739,2943001,149416
5740,2943214,149425
5741,2943328,149425
5742,2943469,149428
5743,2943734,149429
5744,2943904,149432
5745,2944018,149433
5746,2944733,149453
5747,2945026,149523
5748,2945274,149536
5749,2945796,149554
5750,2946119,149563
5751,2946257,149566
5752,2946390,149568
5753,2946592,149577
5754,2946820,149578
5755,2947702,149601
5756,2947822,149602
5757,2948289,149607
5758,2948582,149632
5759,2948719,149634
5760,2948876,149636
5761,2949151,149755
5762,2949422,149758
5763,2949617,149758
5764,2949745,149763
5765,2950132,149770
5766,2951650,149779
5767,2951933,149782
5768,2952373,149790
5769,2952548,149792
5770,2952949,149804
5771,2959534,149855
5772,2959794,149862
5773,2959973,149867
5774,2960125,149875
5775,2960244,149877
5776,2960769,149883
5777,2960960,149885
5778,2961629,149893
5779,2961803,149895
5780,2962713,149900
5781,2962854,149902
5782,2963032,149905
5783,2963259,149910
5784,2963923,149918
5785,2964601,149924
5786,2964736,149926
5787,2965271,149955
5788,2965583,149961
5789,2965937,150018
5790,2966571,150032
5791,2966917,150042
5792,2967114,150044
5793,2968620,150088
5794,2968906,150094
5795,2974819,150247
5796,2975058,150250
5797,2975227,150253
5798,2975428,150278
5799,2975918,150282
5800,2976255,150301
5801,2976998,150331
5802,2977117,150331
5803,2977433,150340
5804,2978169,150355
5805,2978377,150356
5806,2978751,150364
5807,2979147,150373
5808,2979333,150375
5809,2979465,150378
5810,2979631,150380
5811,2979922,150388
5812,2980062,150391
5813,2980326,150395
5814,2980709,150403
5815,2982476,150416
5816,2982707,150419
5817,2982840,150421
5818,2983609,150431
5819,2983840,150434
5820,2983975,150442
5821,2984499,150475
5822,2984666,150477
5823,2984920,150477
5824,2985181,150479
5825,2985719,150488
5826,2985959,150491
5827,2986062,150491
5828,2986211,150494
5829,2986660,150499
5830,2986851,150504
5831,2987534,150516
5832,2988052,150522
5833,2988348,150525
5834,2989323,150545
5835,2989553,150562
5836,2990010,150565
5837,2990365,150589
5838,2990608,150596
5839,2990917,150635
5840,2991377,150643
5841,2991794,150645
5842,2991933,150650
5843,2992112,150654
5844,2992283,150654
5845,2992699,150719
5846,2993415,150774
5847,2994141,150809
5848,2994879,150850
5849,2995715,150864
5850,2996064,150885
5851,2996398,150888
5852,2996588,150890
5853,2996779,150892
5854,2997400,150908
5855,2997621,150926
5856,2997748,150928
5857,2997876,150931
5858,2998192,150941
5859,2999046,150948
5860,2999346,150956
5861,2999515,150956
5862,2999795,150966
5863,3001748,150989
5864,3005467,151028
5865,3005660,151032
5866,3006127,151147
5867,3006271,151151
5868,3006688,151153
5869,3006806,151153
5870,3007082,151159
5871,3007672,151183
5872,3008569,151197
5873,3008773,151199
5874,3009243,151218
5875,3009402,151221
5876,3009782,151229
5877,3009971,151232
5878,3010383,151243
5879,3012262,151295
5880,3012717,151301
5881,3013019,151303
5882,3013239,151308
